Asset ID,Customer,Customer Code,Location,Location Code,Place,Asset Type,Route,Asset Class,Item Code,Item,Spoiled Qty,Inventory Over/Short Qty,Sold Qty,Total Revenue,Sales Tax
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,211053,FL Sun Chips Garden salsa,0,0,10,$17.79,$0.00
3249,Middlechurch Home of Winnipeg Inc. - 51151,51151,Middlechurch Home of Winnipeg Inc - 51151,3258,Snack,NAT 167M,Route 12,Snack,211053,FL Sun Chips Garden salsa,0,-2,0,$0.00,$0.00
4995,Euro Craft - 50066,50066,Euro Craft - 50066,50066,Refreshtron,A.P. LCM4,Route 13,Snack,211053,FL Sun Chips Garden salsa,0,0,5,$3.54,$0.00
5681,Grace Hospital - 70390,70390,Grace Hospital Lobby - 51048,51048,Snack,Snack (Crane),Route 04,Snack,211053,FL Sun Chips Garden salsa,0,-1,6,$12.69,$0.00
610,Storm Catering,70144,Misericordia Hospital Cafeteria,,,NAT 180D,Route 05,Snack,211053,FL Sun Chips Garden salsa,0,0,1,$2.88,$0.00
5972,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,Snack (Crane Merchant),Route 05,Snack,211053,FL Sun Chips Garden salsa,0,0,1,$2.05,$0.00
3040,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,SNACKS,NAT 158,Route 04,Snack,211053,FL Sun Chips Garden salsa,0,0,2,$4.37,$0.00
317,Food Systems Managment,70126,Oak Park High School - 50505,50505,Peanut Free,NAT 181D,Route 04,Snack,211053,FL Sun Chips Garden salsa,0,0,0,$0.00,$0.00
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,211053,FL Sun Chips Garden salsa,0,0,0,$0.00,$0.00
305,Via Rail Union Station,5193,Via Rail Union Station,,,NAT 167,Route 03,Snack,211053,FL Sun Chips Garden salsa,0,0,1,$1.02,$0.00
5173,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Peanut Free,Snack Crane 187D,Route 05,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,1,-1,6,$14.72,$0.00
20,Fairmont Hotel,50636,Fairmont Hotel,4465,Snack,NAT 167D,Route 07,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,4,$10.72,$0.00
4601,Larga Kivalliq Ltd.,52138,Kivalliq Inuit Center,52138,Snack,Snack (Crane),Route 05,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,9,$20.09,$0.00
5681,Grace Hospital - 70390,70390,Grace Hospital Lobby - 51048,51048,Snack,Snack (Crane),Route 04,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,-1,4,$9.38,$0.00
5631,Gerdau Manitoba,70309,MRM Rolling Line X9 - 52149,52149,Snack,Snack (Crane),Route 12,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$1.79,$0.00
5059,Standard Aero,70076,Standard Aero Plant 6,50023,,Micro Snack Unit,Route 04,,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$2.23,$0.24
6013,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack 3,Route 06 - Taxation,,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,5,$11.15,$1.20
3082,Main Street Project,,MSP - The Bell Hotel,50208,,NAT 158,Route 07,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,8,$23.97,$0.00
4520,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,Snack NAT 167M,Route 07,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,2,$5.84,$0.00
5865,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,147 With VE Replacement Door,Route 03,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$2.39,$0.00
40,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,NAT 981,Route 07,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,0,$0.00,$0.00
5886,Arnold Brothers,50070,Arnold Brothers (Service) - 50071,50071,,Refreshtron National 797D,Route 13,Snack/Bev,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,1,9,$20.14,$0.00
610,Storm Catering,70144,Misericordia Hospital Cafeteria,,,NAT 180D,Route 05,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,2,$3.69,$0.00
273,Maple Leaf Consumer Foods,70554,Maple Leaf Paquin Warehouse,,,USI 3538,Route 13,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,3,$7.65,$0.00
5972,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,Snack (Crane Merchant),Route 05,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,0,$0.00,$0.00
1474,Klinic Community Health,4538,Klinic Community Health,,,NAT 168 D,Route 05,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,5,$26.85,$0.00
1649,Manitoba Building Trades,,Manitoba Building Trades,,,NAT 167D,Route 04,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,-1,8,$16.74,$0.00
3040,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,SNACKS,NAT 158,Route 04,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,3,$6.60,$0.00
4643,TEAMS Transport - 51223,51223,TEAMS Transport - 51223,51223,,Snack (Crane),Route 13,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,-1,6,$13.23,$0.00
6046,Standard Aero,70076,Standard Aero Plant 2,4405,,Snack Section,Route 04,Other,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$2.23,$0.24
5587,Adaria Vending Services,50628,Activate Games - Winnipeg West,,,Snack (USI),Route 04,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$3.79,$0.00
4704,IPCO,51180,IPCO,,Snack,NAT 168 D,Route 13,Unknown,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$3.14,$0.00
765,Canadian Blood Services,50302,Canadian Blood Services,,,NAT 167D,Route 07,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,0,$0.00,$0.00
6189,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Snack 3,Route 13,Snack Rack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$1.89,$0.20
3347,LOGYX Management Solutions Inc,50303,Red River Pointe (Avenue Living),,,AP 123A VE Door,Route 07,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,-2,2,$5.63,$0.00
4489,Gerdau Manitoba,70309,MRM Recycling,,,NAT 168 D,Route 12,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,7,$9.34,$0.00
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,6,$15.63,$0.00
4723,Cassidy Manufacturing,50458,Cassidy Manufacturing,,,NAT 168D,Route 04,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,11,$24.03,$0.00
4745,Black Cat Wear Parts,50355,Black Cat Foundry,50355,,NAT 167D,Route 12,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,5,$13.10,$0.00
305,Via Rail Union Station,5193,Via Rail Union Station,,,NAT 167,Route 03,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,2,$5.23,$0.00
6221,Lifetouch,,Lifetouch Inkster,,,Snack 1,Route 03,Snack Rack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,2,$4.46,$0.48
6229,Parian Logistics,,Parian Warehouse Lunchroom,,,Snack Rack,Route 05,Snack Rack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$2.23,$0.24
931,Grace Hospital - 70390,70390,Grace Hospital Emergency - 51047,51047,Snack,Snack (Crane Merchant),Route 04,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,1,$0.82,$0.00
4135,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,BONIVITAL POOL - 51090,51090,Snack,Nat 949D chiller,Route 13,GF Food,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,5,$10.87,$0.00
4778,Corydon Community Centre,70093,River Heights Arena,50301,Snack,NAT 981,Route 05,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,2,$5.75,$0.00
3161,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Training) - 50241,50241,,Snack NAT 168,Route 07,Snack,206023,FL Big Grab Doritos Sweet Chili Heat Tort Chips,0,0,6,$15.24,$0.00
3347,LOGYX Management Solutions Inc,50303,Red River Pointe (Avenue Living),,,AP 123A VE Door,Route 07,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,2,0,1,$1.53,$0.00
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,4,$12.10,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,0,$0.00,$0.00
4778,Corydon Community Centre,70093,River Heights Arena,50301,Snack,NAT 981,Route 05,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,3,$9.82,$0.00
929,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,North End Centennial Pool,51099,Snack,Snack (Crane),Route 07,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,-3,2,$7.61,$0.00
5173,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Peanut Free,Snack Crane 187D,Route 05,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,3,$7.36,$0.00
20,Fairmont Hotel,50636,Fairmont Hotel,4465,Snack,NAT 167D,Route 07,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,2,$6.54,$0.00
4601,Larga Kivalliq Ltd.,52138,Kivalliq Inuit Center,52138,Snack,Snack (Crane),Route 05,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,0,$0.00,$0.00
5631,Gerdau Manitoba,70309,MRM Rolling Line X9 - 52149,52149,Snack,Snack (Crane),Route 12,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,0,$0.00,$0.00
3082,Main Street Project,,MSP - The Bell Hotel,50208,,NAT 158,Route 07,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,0,$0.00,$0.00
4520,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,Snack NAT 167M,Route 07,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,2,$3.62,$0.00
5865,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,147 With VE Replacement Door,Route 03,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,1,$4.82,$0.00
610,Storm Catering,70144,Misericordia Hospital Cafeteria,,,NAT 180D,Route 05,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,0,$0.00,$0.00
5972,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,Snack (Crane Merchant),Route 05,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,1,$2.56,$0.00
1649,Manitoba Building Trades,,Manitoba Building Trades,,,NAT 167D,Route 04,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,0,$0.00,$0.00
4842,Gerdau Manitoba,70309,MRM Office R1 - 52143,52143,,M-167,Route 12,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,0,$0.00,$0.00
3040,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,SNACKS,NAT 158,Route 04,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,2,$5.21,$0.00
4643,TEAMS Transport - 51223,51223,TEAMS Transport - 51223,51223,,Snack (Crane),Route 13,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,5,$10.28,$0.00
3305,Thorwin Properties,50585,Antares Luxury Suites,,,Snack (AP),Route 07,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,2,$0.32,$0.00
317,Food Systems Managment,70126,Oak Park High School - 50505,50505,Peanut Free,NAT 181D,Route 04,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,9,$22.93,$0.00
3636,Pimicikamak Place Ltd.,50622,Greenville Place Inc.,,,NAT 168,Route 03,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,0,$0.00,$0.00
5587,Adaria Vending Services,50628,Activate Games - Winnipeg West,,,Snack (USI),Route 04,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,9,$21.08,$0.00
765,Canadian Blood Services,50302,Canadian Blood Services,,,NAT 167D,Route 07,Snack,206022,FL Big Grab Sun Chips Harvest Cheddar,0,0,3,$5.42,$0.00
4503,Deer Lodge Centre,70203,Deer Lodge Centre,50613,Snack,Snack (Crane Merchant),Route 04,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,7,$18.12,$0.00
4135,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,BONIVITAL POOL - 51090,51090,Snack,Nat 949D chiller,Route 13,GF Food,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,0,$0.00,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,2,$6.20,$0.00
4778,Corydon Community Centre,70093,River Heights Arena,50301,Snack,NAT 981,Route 05,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,5,$13.21,$0.00
321,Sherbrook Inn,70110,Sherbrook Inn,4480,Snack,NAT 167,Route 05,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,0,$0.00,$0.00
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,21,$50.62,$0.00
1335,Madison Lodge (Siloam Mission) - 52109,52109,Madison Lodge (Siloam Mission) - 52109,52109,Snack,Snack (Crane),Route 03,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,9,$26.19,$0.00
929,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,North End Centennial Pool,51099,Snack,Snack (Crane),Route 07,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,-5,3,$8.93,$0.00
4443,Selkirk GMC,70305,Selkirk GM - 50814,50814,Snack,NAT 168,Route 12,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,7,$13.88,$0.00
5173,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Peanut Free,Snack Crane 187D,Route 05,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,1,$1.56,$0.00
20,Fairmont Hotel,50636,Fairmont Hotel,4465,Snack,NAT 167D,Route 07,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,3,$7.44,$0.00
4601,Larga Kivalliq Ltd.,52138,Kivalliq Inuit Center,52138,Snack,Snack (Crane),Route 05,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,3,$6.70,$0.00
5631,Gerdau Manitoba,70309,MRM Rolling Line X9 - 52149,52149,Snack,Snack (Crane),Route 12,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,0,$0.00,$0.00
1078,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Snacks,Route 20,,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,0,$0.00,$0.00
5560,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Snack Section,Route 12,,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,1,$2.13,$0.14
6009,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack SmartPick,Route 06 - Taxation,,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,2,$4.46,$0.48
1467,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Seven Oaks Pool,51097,,Nat 949D chiller,Route 03,GF Food,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,6,$13.29,$0.00
3082,Main Street Project,,MSP - The Bell Hotel,50208,,NAT 158,Route 07,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,6,$16.37,$0.00
4520,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,Snack NAT 167M,Route 07,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,1,$0.70,$0.00
5865,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,147 With VE Replacement Door,Route 03,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,8,$31.27,$0.00
40,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,NAT 981,Route 07,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,2,$3.83,$0.00
3671,Villa Cabrini Senior Citizens Residence,51084,Villa Cabrini Senior Citizens Residence,,,NAT 168 D,Route 03,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,1,$1.73,$0.00
610,Storm Catering,70144,Misericordia Hospital Cafeteria,,,NAT 180D,Route 05,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,-1,1,$2.97,$0.00
5972,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,Snack (Crane Merchant),Route 05,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,1,$4.97,$0.00
1474,Klinic Community Health,4538,Klinic Community Health,,,NAT 168 D,Route 05,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,3,$16.10,$0.00
1649,Manitoba Building Trades,,Manitoba Building Trades,,,NAT 167D,Route 04,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,2,$5.99,$0.00
3305,Thorwin Properties,50585,Antares Luxury Suites,,,Snack (AP),Route 07,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,0,$0.00,$0.00
317,Food Systems Managment,70126,Oak Park High School - 50505,50505,Peanut Free,NAT 181D,Route 04,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,7,$16.24,$0.00
765,Canadian Blood Services,50302,Canadian Blood Services,,,NAT 167D,Route 07,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,3,$5.41,$0.00
6210,Amstead Canada Inc.,70115,Amstead Canada Inc.,51177,,Small Snack,Route 13,Snack Rack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,1,$2.23,$0.24
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,206020,FL Big Grab Smartfood White Cheddar Popcorn,0,0,6,$15.63,$0.00
671,Grace Hospital - 70390,70390,Grace Hospital Cafeteria - 51046,51046,Snack,980,Route 04,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,-2,5,$11.93,$0.00
4135,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,BONIVITAL POOL - 51090,51090,Snack,Nat 949D chiller,Route 13,GF Food,206019,FL Big Grab Ruffles All Dressed chips,0,0,3,$6.04,$0.00
4778,Corydon Community Centre,70093,River Heights Arena,50301,Snack,NAT 981,Route 05,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,1,$1.69,$0.00
3161,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Training) - 50241,50241,,Snack NAT 168,Route 07,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,3,$7.62,$0.00
332,Arden Appartments - 52085,52085,Arden Appartments - 52085,52085,Snack,Snack (inOne),Route 13,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,-1,0,$0.00,$0.00
321,Sherbrook Inn,70110,Sherbrook Inn,4480,Snack,NAT 167,Route 05,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,2,$5.08,$0.00
522,Winnipeg Winter Club - 70417,70417,Winter Club (Cafeteria) - 50319,50319,Snack,NAT 157,Route 03,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,0,$0.00,$0.00
929,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,North End Centennial Pool,51099,Snack,Snack (Crane),Route 07,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,-1,1,$1.32,$0.00
3249,Middlechurch Home of Winnipeg Inc. - 51151,51151,Middlechurch Home of Winnipeg Inc - 51151,3258,Snack,NAT 167M,Route 12,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,4,$8.84,$0.00
4443,Selkirk GMC,70305,Selkirk GM - 50814,50814,Snack,NAT 168,Route 12,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,2,$4.28,$0.00
5173,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Peanut Free,Snack Crane 187D,Route 05,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,5,$13.16,$0.00
20,Fairmont Hotel,50636,Fairmont Hotel,4465,Snack,NAT 167D,Route 07,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,4,$10.71,$0.00
4601,Larga Kivalliq Ltd.,52138,Kivalliq Inuit Center,52138,Snack,Snack (Crane),Route 05,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,8,$17.86,$0.00
5631,Gerdau Manitoba,70309,MRM Rolling Line X9 - 52149,52149,Snack,Snack (Crane),Route 12,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,3,$7.61,$0.00
683,Emergent Biosolutions,50018,Emergent Biosolutions Micromarket,50018,,Snack Section,Route 05,,206019,FL Big Grab Ruffles All Dressed chips,0,0,1,$2.23,$0.24
5205,Sysco - 50101,50101,Sysco,50101,,Snack 2,Route 05,,206019,FL Big Grab Ruffles All Dressed chips,0,0,1,$2.23,$0.24
1078,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Snacks,Route 20,,206019,FL Big Grab Ruffles All Dressed chips,0,0,1,$2.23,$0.24
5066,Cabelas Canada,50019,Cabelas Head Office,4030,,Snack 1,Route 13,,206019,FL Big Grab Ruffles All Dressed chips,0,0,1,$2.23,$0.24
5165,Quintex Services Ltd,50171,Quintex Services Ltd,50171,,Snack 2,Route 21,,206019,FL Big Grab Ruffles All Dressed chips,0,0,1,$2.23,$0.24
5503,Simplot Canada,50562,Simplot MicroMarket,50562,NO NUTS!!!,Snacks,Route 12,,206019,FL Big Grab Ruffles All Dressed chips,0,0,3,$6.69,$0.72
6012,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack 2,Route 06 - Taxation,,206019,FL Big Grab Ruffles All Dressed chips,0,0,3,$6.69,$0.72
1467,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Seven Oaks Pool,51097,,Nat 949D chiller,Route 03,GF Food,206019,FL Big Grab Ruffles All Dressed chips,0,0,5,$7.42,$0.00
3082,Main Street Project,,MSP - The Bell Hotel,50208,,NAT 158,Route 07,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,5,$15.78,$0.00
4520,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,Snack NAT 167M,Route 07,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,2,$5.84,$0.00
5865,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,147 With VE Replacement Door,Route 03,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,3,$12.03,$0.00
40,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,NAT 981,Route 07,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,2,$6.53,$0.00
5886,Arnold Brothers,50070,Arnold Brothers (Service) - 50071,50071,,Refreshtron National 797D,Route 13,Snack/Bev,206019,FL Big Grab Ruffles All Dressed chips,0,-1,8,$17.91,$0.00
5925,Johnston Group,52033,Johnston Group,4990,,Snack 2,Route 03,Snack Rack,206019,FL Big Grab Ruffles All Dressed chips,0,0,2,$4.46,$0.48
610,Storm Catering,70144,Misericordia Hospital Cafeteria,,,NAT 180D,Route 05,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,2,$5.93,$0.00
5972,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,Snack (Crane Merchant),Route 05,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,0,$0.00,$0.00
1474,Klinic Community Health,4538,Klinic Community Health,,,NAT 168 D,Route 05,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,8,$42.96,$0.00
1649,Manitoba Building Trades,,Manitoba Building Trades,,,NAT 167D,Route 04,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,10,$20.33,$0.00
4842,Gerdau Manitoba,70309,MRM Office R1 - 52143,52143,,M-167,Route 12,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,4,$9.97,$0.00
3040,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,SNACKS,NAT 158,Route 04,Snack,206019,FL Big Grab Ruffles All Dressed chips,0,0,4,$7.98,$0.00
