Asset ID,Customer,Customer Code,Location,Location Code,Place,Asset Type,Route,Asset Class,Address,Address 2,City,State,Zip,Phone,Asset Family,Asset Make,Asset Model,Asset Serial Number,Branch,Commission Plan,Contact Name,Dynamic Schedule,Schedule Type,Email,Interval Schedule,Inventory Interval,Line of Business,Payment Terms,Static Schedule,Subroute,Tax Jurisdiction,Telemetry Device ID,Telemetry Supplier,Is Deployed
4724,Loewen Windows - 70146,70146,Loewen Windows (Central Bistro) - 50350,50350,Snack,Nat 949D chiller,Route 12,Unknown,77 Highway 52 West,,Steinbach,MB,R5G 1B2,,Vending Machine,Unknown,Unknown,949 010024,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,Steinbach,GST + PST,,,No
4727,Southport Master,70189,Southport Rec Center - 50258,50258,Snack,Snack (Crane),Route 12,Snack,75 Centennaire Dr,,Southport,MB,,,Vending Machine,Crane,980D,980-011733,Quality Vending and Coffee Service,10% of Sales,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 10,Dynamic,,,4,Vending,Net 30,,Southport,GST + PST,,,No
4727,CABELAS - 70103,70103,CABELAS DISTRIBUTION - 50514,50514,Snack,Snack (Crane),Route 13,Snack,25 De Baets St,,Winnipeg,MB,,,Vending Machine,Crane,980D,980-011733,Quality Vending and Coffee Service,Commission Account,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 7,Dynamic,,,4,Vending,Net 30,,OCS,GST + PST,,,No
4727,Simplot PLP Master - 70147,70147,Simplot Cafeteria - 50579,50579,Snack,Snack (Crane),Route 12,Snack,Hwy #1 W,,Portage La Prairie,MB,R1N 3J9,,Vending Machine,Crane,980D,980-011733,Quality Vending and Coffee Service,Commission Account,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 10,Dynamic,,,4,Vending,Net 30,,12 Priority 1,GST + PST,,,No
4727,Adaria Vending Services,50628,Activate Games - Winnipeg East,50627,,Snack (Crane),Route 13,Snack,1150 Narin Ave,,Winnipeg,MB,R2L 0Y5,,Vending Machine,Crane,980D,980-011733,Quality Vending and Coffee Service,20% of Sales,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 10,Dynamic,,,4,Vending,Net 30,,Winnipeg NE,GST + PST,552194721181,Coinco,Yes
4730,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Coffee A.P. 211,Sold or Destroyed,Unknown,,,,,,,Vending Machine,Unknown,Unknown,85818,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Interval,,Days: 14; Flexibility: 3,52,Vending,Net 30,,,Tax Exempt,,,No
4730,City of Winnipeg - 68004,68004,City of Winnipeg Human Resources - 50880,50880,COFFEE FD,A.P. 211,Quality Vending and Coffee Service warehouse,Unknown,4-180 King Street,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,85818,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Interval,,Days: 21; Flexibility: 3,,Vending,Net 30,,,GST + PST,,,No
4730,Great West Metal - 51201,51201,Great West Metal - 51201,51201,,Coffee A.P. 211,Route 04,Unknown,1245 Dublin ave,,Winnipeg,MB,R3B 0L2,,Vending Machine,Unknown,Unknown,85818,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Interval,,Days: 14; Flexibility: 3,52,Vending,Net 30,,Winnipeg NW,GST + PST,,,No
4735,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,NAT 688,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,688-011437,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Tue,,Tax Exempt,,,No
4735,1-Service,1,1-Service Prep,1,COFFEE FB,NAT 688,Quality Vending and Coffee Service warehouse,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,688-011437,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,dave@qualityvending.ca,,,Vending,Net 30,1: Tue,,GST + PST,,,No
4736,University of Winnipeg (Finance) - 70446,70446,51122-U of W Lockhart Hall West,,51122-U of W Lockhart Hall West SNACKS,NAT 167D,Route 12,Unknown,705-491 Portage,,Winnipeg,MB, ,,Vending Machine,Unknown,Unknown,167-047102,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,,,,4,Vending,Net 30,,12 Priority 1,GST + PST,,,No
4736,Red River College,70290,RRC E&F Alcove Main Floor - 51158,51158,Snack,NAT 167D,Route 04,Snack,2055 Notra Dame,,Winnipeg,MB,,,Vending Machine,Crane,15x/16x,167-047102,Quality Vending and Coffee Service,20% of Sales,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,Red River College,GST + PST,C013017030252,Coinco,Yes
4736,Red River College,70290,RRC D&E Alcove Main Floor - 51155,51155,,NAT 167D,Route 05,Unknown,2055 Notre Dame,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,167-047102,Quality Vending and Coffee Service,20% of Sales,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,Micromarkets,GST + PST,,,No
4737,McCain Foods (Canada) Ltd - 70414,70414,McCain Storage - 51254,51254,Snack,NAT 168,Route 12,Snack,1 McCain Ave,,Portage la Prairie,MB,,,Vending Machine,Crane,15x/16x,168-031944,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 3; Days Without Visit: 28,Dynamic,,,4,Vending,Net 60,,Portage,PST,C012617030145,Coinco,Yes
4737,WHOLESALE SPORTS - 52059,52059,WHOLESALE SPORTS - 52059,52059,snack,NAT 168,Quality Vending and Coffee Service warehouse,Unknown,1255 ST. JAMES ST,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,168-031944,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 3; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,,GST + PST,,,No
4737,University of Winnipeg (Finance) - 70446,70446,51133-U of W Duckworth 2nd (OD),,51133-U of W Duckworth 2nd OD SNACKS,NAT 168,Route 12,Unknown,705-491 Portage,,Winnipeg,MB, ,,Vending Machine,Unknown,Unknown,168-031944,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,,,,4,Vending,Net 30,,12 Priority 1,GST + PST,,,No
474,Food Systems Managment,70126,Riverview Health Center,50604,Pepsi,DN 5800-4,Route 05,Bev,1 Morley Ave,,Winnipeg,MB,R3L 2P4,,Vending Machine,DN,Unknown,94680037,Quality Vending and Coffee Service,25% of Sales,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 2; Days Without Visit: 10,Dynamic,,,4,Vending,Net 30,,Winnipeg Central,GST + PST,C011716520033,Coinco,Yes
4740,1-Service,1,1-Service Prep,1,Snack,AP 7500,Quality Vending and Coffee Service warehouse,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,dave@qualityvending.ca,,,Vending,Net 30,1: Thu; 2:,,GST + PST,,,No
4740,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,AP 7500,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Thu; 2:,,Tax Exempt,,,No
4741,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,RVRVV-500-40,Returned To Coke,Unknown,,,,,,,Vending Machine,Unknown,Unknown,201036PA00133,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 2; Days Without Visit: 35,Dynamic,,,0,Vending,Net 30,,,Tax Exempt,,,No
4741,1-Service,1,9998-Sold/Destroyed,,,RVRVV-500-40,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Vending Machine,Unknown,Unknown,201036PA00133,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 2; Days Without Visit: 35,Dynamic,,,0,Vending,Net 30,,,GST + PST,,,No
4741,70038-Compass Group Canada (St.Boniface Hospital),,51035-St.Boniface Hospital Asper 5th Floor,51035,Coke 500ML,RVRVV-500-40,Quality Vending and Coffee Service warehouse,Unknown,409 Taché Avenue,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,201036PA00133,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 2; Days Without Visit: 35,Dynamic,,,0,Vending,Net 30,,,GST + PST,,,No
4745,University of Winnipeg (Finance) - 70446,70446,51121-U of W Lockhart Hall East,,51121-U of W Lockhart Hall East SNACKS,NAT 167D,Route 12,Unknown,705-491 Portage,,Winnipeg,MB, ,,Vending Machine,Unknown,Unknown,167-047101,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,,,,4,Vending,Net 30,,12 Priority 1,GST + PST,,,No
4745,Red River College,70290,RRC D&E Alcove 3RD Floor - 51156,51156,Snack,NAT 167D,Route 04,Unknown,2055 Notre Dame,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,167-047101,Quality Vending and Coffee Service,20% of Sales,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,Red River College,GST + PST,,,No
4745,Black Cat Wear Parts,50355,Black Cat Foundry,50355,,NAT 167D,Route 12,Snack,71 Railway Street,,Selkirk,MB,R1A 4L4,,Vending Machine,Crane,15x/16x,167-047101,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,Selkirk,GST + PST (No GST on Commissions),C012718040013,Coinco,Yes
4750,Red River College,70290,RRC D&E Alcove Lower Level - 51157,51157,coffee,coffee,Quality Vending and Coffee Service warehouse,Coffee,2055 Notre Dame,,Winnipeg,MB,,,Vending Machine,Crane,673,673-010477,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,Static,,,4,Vending,Net 30,1: Fri,,GST + PST,,,No
4750,1-Service,1,1-Service Prep,1,,coffee,Quality Vending and Coffee Service warehouse,Coffee,91 Plymouth Street,,Winnipeg,MB,,,Non-Revenue Equipment,Crane,673,673-010477,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,dave@qualityvending.ca,,,Vending,Net 30,1: Fri,,GST + PST,,,No
4750,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,coffee,Quality Vending and Coffee Service warehouse,Coffee,,,,,,,Non-Revenue Equipment,Crane,673,673-010477,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Fri,,Tax Exempt,,,No
4752,1-Service,1,9998-Sold/Destroyed,,BULK VENDOR,BEAVER,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Non-Revenue Equipment,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,,Vending,Net 30,,,GST + PST,,,No
4752,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,BEAVER,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,,Vending,Net 30,,,Tax Exempt,,,No
4763,Manitoba Youth Centre - 70127,70127,Manitoba Youth Centre - 50287,50287,COKE,DN 5000,Quality Vending and Coffee Service warehouse,Unknown,170 Doncaster Street,,Winnipeg,MB,R3N 1X9,,Vending Machine,Unknown,Unknown,83590263,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: Mon Fri,,GST + PST (No GST on Commissions),,,No
4763,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,DN 5000,Sold or Destroyed,Unknown,,,,,,,Vending Machine,Unknown,Unknown,83590263,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: Mon Fri,,Tax Exempt,,,No
4763,1-Service,1,9998-Sold/Destroyed,,,DN 5000,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Vending Machine,Unknown,Unknown,83590263,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: Mon Fri,,GST + PST,,,No
4765,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Bev (Vendo),Sold or Destroyed,Bev,,,,,,,Vending Machine,Vendo,V 511,593245,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: ; 2: Tue,,Tax Exempt,,,No
4765,1-Service,1,9998-Sold/Destroyed,,,Bev (Vendo),Quality Vending and Coffee Service warehouse,Bev,,,,MB,,,Vending Machine,Vendo,V 511,593245,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,0,Vending,Net 30,,,GST + PST,,,No
4765,1-Service,1,1-Service Prep,1,Lunchroom Pepsi Bottles,Bev (Vendo),Quality Vending and Coffee Service warehouse,Bev,91 Plymouth Street,,Winnipeg,MB,,,Vending Machine,Vendo,V 511,593245,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,dave@qualityvending.ca,,0,Vending,Net 30,1: ; 2: Tue,,GST + PST,,,No
4767,1-Service,1,9999-Inventory,,CANS - COKE,V 576,Route 04,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,956838,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: ; 2: ; 3: Wed; 4:,Winnipeg West,GST + PST,,,No
4767,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,V 576,Returned To Pepsi,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,956838,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: ; 2: ; 3: Wed; 4:,,Tax Exempt,,,No
4767,1-Service,1,9998-Sold/Destroyed,,,V 576,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Non-Revenue Equipment,Unknown,Unknown,956838,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: ; 2: ; 3: Wed; 4:,,GST + PST,,,No
4770,Buhler Industries - 68005,68005,Buhler Industries (Clarence),50825,snack,NAT 146,Route 05,Snack,1260 Clarence Avenue,,Winnipeg,MB,R3T 1T2,,Vending Machine,VE,Unknown,10111,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 35,Dynamic,,,4,Vending,Net 30,,Winnipeg South,GST + PST,176495,Cantaloupe,Yes
4771,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Sargent Park Arena - 51101,51101,Snack,NAT 145,Route 03,Snack,1111 Wall St.,,Wiinnipeg,MB,,986-6085,Vending Machine,VE,Unknown,57902,Quality Vending and Coffee Service,25% of Sales,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 40,Dynamic,,,4,Vending,Net 30,,St James,GST + PST,181798,Cantaloupe,Yes
4778,Corydon Community Centre,70093,River Heights Arena,50301,Snack,NAT 981,Route 05,Snack,1370 Grosvenor ave,,Winnipeg,MB,R3N 0P2,,Vending Machine,Crane,Merchant,981-011150,Quality Vending and Coffee Service,18% of Sales,Jim Jackson,Maximum Sales: $175.00; Depleted Products: 4; Days Without Visit: 14,Dynamic,,,4,Vending,Net 30,,Winnipeg Central,GST + PST,C011716520044,Coinco,Yes
4779,1-Service,1,1-Service Prep,1,BULK VENDOR,BEAVER,Quality Vending and Coffee Service warehouse,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,8 HEAD,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,dave@qualityvending.ca,,,Vending,Net 30,1: Fri,,GST + PST,,,No
4779,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,BEAVER,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,8 HEAD,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Fri,,Tax Exempt,,,No
4780,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,BULK 4 HEAD,Sold or Destroyed,Unknown,,,,,,,Vending Machine,Unknown,Unknown,na,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,,Tax Exempt,,,No
4780,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,SAM SOUTHERN ARENA - 50534,50534,BULK,BULK 4 HEAD,Quality Vending and Coffee Service warehouse,Unknown,625 Osborne Street,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,na,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,,GST + PST,,,No
4783,1-Service,1,9998-Sold/Destroyed,,COFFEE FD,FD7,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Non-Revenue Equipment,Unknown,Unknown,1234,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,,Vending,Net 30,,,GST + PST,,,No
4788,Price Industries,50002,Price Industries Office,3907,,Micro Drink,Route 16 - OCS#1,,638 Raleigh St,,Winnipeg,MB,,,Market Section,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,3,Market,Net 30,,Wednesday - South,GST + PST,,,No
4789,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,AP 520,Sold or Destroyed,Snack,,,,,,,Vending Machine,AP,Unknown,FM 6286,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: ; 2: ; 3: Thu; 4:,,Tax Exempt,,,No
4789,1-Service,1,9998-Sold/Destroyed,,,AP 520,Quality Vending and Coffee Service warehouse,Snack,,,,MB,,,Vending Machine,AP,Unknown,FM 6286,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: Mon Thu,,GST + PST,,,No
4789,JC FOODS - 52023,52023,JC FOODS,,Snack,AP 520,Route 12,Snack,55 JARVIS AVE,,WINNIPEG,MB,,,Vending Machine,AP,Unknown,FM 6286,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: ; 2: ; 3: Thu; 4:,12 Static,GST + PST,,,No
4789,1-Service,1,1-Service Prep,1,,AP 520,Quality Vending and Coffee Service warehouse,Snack,91 Plymouth Street,,Winnipeg,MB,,,Vending Machine,AP,Unknown,FM 6286,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,dave@qualityvending.ca,,4,Vending,Net 30,1: ; 2: ; 3: Thu; 4:,,GST + PST,,,No
479,1-Service,1,9998-Sold/Destroyed,,,V 40,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Vending Machine,Unknown,Unknown,1238634,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,,GST + PST,,,No
479,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,V 40,Returned To Pepsi,Unknown,,,,,,,Vending Machine,Unknown,Unknown,1238634,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,,Tax Exempt,,,No
479,Canada Life,70124,Canada Life (Coatroom) - 50321,50321,Pepsi,V 40,Route 05,GF Bev,60 Osborne Street,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,1238634,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,,,,4,Vending,Net 30,,Winnipeg Central,GST + PST,,,No
4791,University of Winnipeg (Finance) - 70446,70446,51122-U of W Lockhart Hall West,,51122-U of W Lockhart Hall West COFFEE FB,NAT 673,Route 12,Unknown,705-491 Portage,,Winnipeg,MB, ,,Non-Revenue Equipment,Unknown,Unknown,673-011805,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,,,,,Vending,Net 30,,12 Priority 1,GST + PST,,,No
4791,Red River College,70290,RRC Stevenson Campus - 51154,51154,,Coffee NAT 673,Route 04,Unknown,2280 Saskatchewan Ave,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,673-011805,Quality Vending and Coffee Service,20% of Sales,Jim Jackson,,Interval,,Days: 12; Flexibility: 2,999,Vending,Net 30,,Winnipeg West,GST + PST,,,Yes
4792,Red River College,70290,RRC Buffalo Cafe - 51162,51162,Snack,Snack (Crane),Route 05,Snack,2055 Notre Dame Ave,,Winnipeg,MB,,,Vending Machine,Crane,187D,187-018883,Quality Vending and Coffee Service,Commission Account,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,Micromarkets,GST + PST,,,No
4792,Lockport Junior High - 70240,70240,Lockport Junior High - 51273,51273,,Snack - 187D,Route 12,Snack,129 Lockport Rd,,Lockport,MB,,,Vending Machine,Crane,187D,187-018883,Quality Vending and Coffee Service,10% of Sales,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,Selkirk,GST + PST,C012616030072,Coinco,Yes
4795,CN Rail,68003,CN Motive - 59505,59505,SNACKS,NAT 168M,Route 13,Unknown,150 Pandora Ave West,,Winnipeg,MB,R2C 4H5,,Vending Machine,Unknown,Unknown,168-030907,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,Winnipeg NE,GST + PST,,,No
